,From,To,Cost,Var
621,456,290,154.48829128305655,1039.9928537421633
622,455,456,60.501808491198766,355.9116046851886
623,259,457,25.885049642855666,52.850132543829076
624,457,458,72.02905900220642,280.1739783430779
625,259,459,49.684697000457916,128.35285276764316
626,458,459,53.475286412289265,282.5195788306939
627,258,533,42.95679896808792,222.15919790024216
628,459,533,43.117518751765665,259.5815846077742
629,459,460,39.12608420044181,199.9436488086402
630,460,461,18.962817675922686,35.966313306499394
631,461,462,30.92021100052917,85.55949727771024
632,463,257,76.55432142405665,386.8130219597364
633,462,463,77.0818354296281,939.0471418330848
634,234,464,88.96782832452001,605.1768025973665
635,465,256,34.57345348418019,130.12002126083155
636,255,466,15.182773446509817,31.332342005762197
637,466,254,56.148624744835594,164.24885209174488
638,243,467,95.71740386448818,452.8420806142977
639,467,253,163.98114867143147,1381.7240183086478
640,243,468,71.16734906174877,571.033405395053
641,468,295,104.86655567918356,823.2889021911909
642,231,469,1423.100117111048,274242.36455846013
643,469,241,250.3927565175441,6378.49252805603
644,469,243,4918.753763923694,2060806.323129155
645,470,469,2911.464633685941,987065.0638408634
646,349,471,59.609275052905836,507.8624932330244
647,345,471,20.880792179747814,57.353060203728525
648,471,301,36.67717635064718,105.13417434487613
649,339,472,46.23210199150508,292.7102390787136
650,472,486,59.82983396921414,190.82575504720973
651,229,473,31.899454753231332,82.28359379302039
652,473,301,51.17713425515737,129.00668542901906
653,475,474,237.09903583140277,5415.079260798885
654,240,476,221.90405580264988,4872.572169100597
655,476,475,254.5455240367655,4496.818127298198
656,230,477,68.17641031406166,270.96409846892857
657,478,317,83.58106916324108,478.805368367162
658,477,478,63.13804110534857,299.236992423051
659,256,479,297.92519695602437,6377.787533334528
660,479,255,9.023264164764441,4.618022326570246
661,293,480,82.76109353829081,629.8435668054103
662,480,465,189.12125676875542,4298.5815442639905
663,481,293,38.97708684699198,136.49362685998577
664,482,578,22.476914286593257,78.72087790872465
665,292,483,30.835088028858227,56.53613401643675
666,300,484,76.77954333539944,621.4778887024637
667,484,345,71.35407388510183,557.2205362867022
668,485,339,65.1974265851786,249.89456836219333
669,486,485,90.37050241786245,336.7912777975944
670,484,487,161.84344716806848,1168.1503707865747
671,487,486,201.2399678483243,5205.700980299968
672,488,235,38.580399810939724,162.20790296351024
673,491,494,359.77118275784517,8362.79586978242
674,492,493,885.3207254951432,65746.62172257631
675,489,490,162.78771137503628,1520.5653207717244
676,490,500,104.24343579234841,687.4758569593038
677,490,492,154.08153581042689,3786.8095008408677
678,492,491,188.02488461989125,2271.4065999175177
679,500,493,129.89019176333093,1712.7489236188308
680,493,494,102.15074818786876,741.6889036121072
681,491,495,232.5939533602736,6826.89553934698
682,495,501,121.95305126039493,672.9523254370777
683,496,298,188.59227953571386,4797.780479630842
684,501,496,102.4227643881926,1005.7629134221995
685,497,433,36.814620904760666,76.20768340512089
686,270,502,46.81786263229929,99.85864764359239
687,502,298,58.03640857479641,294.2561009653059
688,495,498,34.27054685818709,113.1367455407467
689,494,498,73.11106836214344,504.1147900408027
690,498,496,9.168300424245363,4.790695357622198
691,298,499,19.385303510733877,32.14161681065422
692,499,497,16.996212527249998,30.364927632269946
693,455,489,34.71725770482704,104.32976465366234
694,502,501,15.588748521548172,13.96469421725189
695,350,503,108.61967429831356,507.94003782715924
696,503,269,188.26716744948237,2599.5714617023173
697,432,504,278.91308765026383,8028.20991961344
698,504,269,59.65882060246485,340.9286964444232
699,505,504,68.33028829239045,398.6673904134028
700,427,505,81.49328891425243,525.1929193248209
701,505,426,53.959630424370964,120.83247292442073
702,578,481,19.196694175879703,31.28736996073407
703,482,481,79.50878516435192,858.3837572555631
704,474,239,98.09532700760735,564.5884708119585
705,296,237,46.74416081449522,282.3117022143694
706,533,530,18.480965385200676,30.225213741169554
707,235,506,21.562615392875262,41.6232531015427
708,506,507,35.9955158063723,58.99447572439572
709,507,258,35.20773014610086,114.39108045396745
710,508,556,84.91760362728898,374.46325565571186
711,509,508,79.70224778174993,506.495062237822
712,370,510,103.17849523163893,1304.2541323510345
713,510,509,66.83097234209755,644.7477392282506
714,369,511,64.9973560758867,339.64329698972506
715,511,508,2.132423991903399,0.2976044328208541
716,402,511,61.95049429865522,405.64503559045846
717,511,510,63.16615372083037,626.5759297579408
718,513,512,87.29227745525306,371.42731295369583
719,514,268,64.57059426344455,367.088438047318
720,512,514,101.92284570966063,480.22152982242267
721,414,515,38.24693909747169,184.35118989319525
722,515,416,58.741931063050835,297.0337799531379
723,515,513,32.0855434974851,104.66020917675196
724,413,516,23.458081258040497,63.20279642064913
725,517,516,4.159572991910689,1.0553106365443217
726,401,518,103.43062364327429,809.2378089750723
727,518,404,14.389078864533856,18.808549324517188
728,519,518,4.988171527082808,3.8114008132296364
729,439,520,34.84932292341707,63.74747034155941
730,520,283,16.505380620662372,17.741762480179748
731,342,521,113.56687752371707,981.7498455530488
732,521,300,47.10174581491718,122.05006130485118
733,249,522,20.21137118163468,40.76526300320915
734,522,247,43.367766785205774,156.25335466334815
735,524,525,8.516181261993303,6.273526112377485
736,524,577,7.547696493982143,9.009057455894853
737,258,526,9.857868608701086,11.125811551987216
738,526,259,26.49300086938114,72.91300902010477
739,575,527,64.76020696812286,178.8533626076081
740,528,529,2.845197057776322,0.39239983444895765
741,582,388,3.738524169821654,1.5237859838324317
742,529,582,76.00767094170672,741.0874898207635
743,389,582,103.96228568301454,1601.9087472486315
744,507,530,91.52942060511663,1186.089029643287
745,530,531,138.8129510975227,1955.6798452308947
746,532,531,121.55760253747465,2215.679315859475
747,531,534,102.91003126317494,1069.0598216081037
748,533,532,9.406620327034037,10.068284791679472
749,532,461,9.164658647787515,5.852871369101996
750,235,534,86.68004439574914,371.17254171773743
751,534,463,102.2494861749293,535.9789837254956
752,84,535,62.62259422218437,579.2159587851581
753,535,488,40.23390544392063,249.482553974702
754,536,514,12.943709404027182,19.48273320500429
755,513,536,14.64335029579646,8.733883751310481
756,516,538,43.01135713743468,203.8511204553658
757,538,403,47.65724203811082,95.4919638468546
758,539,482,153.41962436653654,2804.97057212423
759,464,539,152.62968539133826,3573.3249379588347
760,540,315,329.2598854349903,9130.533862860048
761,238,540,625.1368755636032,36573.81567801138
762,434,454,303.66137274193323,11471.187519573907
763,297,541,635.4269614003107,36651.48635076406
764,299,542,37.581293434979806,179.3255685923468
765,542,296,54.00345348709182,121.61658699514605
766,296,543,129.9645452136163,842.9506788423428
767,543,297,190.97288617428958,2828.3387410395935
768,470,544,5.238396830027948,3.541855496842353
769,544,242,9.838733235025224,4.440145395705813
770,232,545,6.996218986976789,7.036172555260737
771,545,470,8.486646111443354,2.891527046995508
772,307,546,49.345284872187605,174.23038831727442
773,546,304,39.74626796293537,77.2994037631378
774,527,547,20.081380453918865,30.86646358521519
775,547,528,43.432226918762964,100.8717849663486
776,308,392,102.19804985600585,1367.9922835575633
777,309,393,138.77012988103303,1030.8745142978366
778,510,548,41.64373951310953,199.33451907167725
779,548,335,130.2720751948343,2618.433699062164
780,327,324,267.4323043191302,10216.581978163147
781,328,326,162.18403562680496,1427.0737961230939
782,306,305,91.49545856403029,452.83083309064216
783,549,291,69.24466488796486,254.1228642429547
784,550,549,73.01010818977225,328.6249503327919
785,552,575,194.24228979302944,2598.120500531902
786,541,553,56.552161668542674,224.1777690487842
787,553,434,64.61645986415166,275.70151548367755
788,409,558,16.851156343718277,31.517089365391282
789,558,407,87.35723439668544,896.7451436696674
790,408,559,23.18583765644137,46.399084127628065
791,559,410,4.893349645258931,3.5480803213738596
792,582,560,23.121450400386607,62.73370484204013
793,560,327,47.60316408696753,271.4200301930813
794,582,561,56.82113670971578,382.6770735502362
795,561,387,37.45165409712252,75.75180617476008
796,483,562,25.318461820823888,25.910923006596967
797,562,417,24.145086824361577,33.80467562526156
798,417,563,8.271775533743298,9.869015665216418
799,563,517,48.09365735702163,136.2985944818283
800,517,564,35.41192685673914,111.19372928321708
801,564,557,84.21981281138405,972.9558924979907
802,519,565,15.270907763524217,34.64779576269503
803,565,557,2.48075335686632,0.48264100947449495
804,556,566,11.93140567274953,18.22929245093339
805,566,519,60.05856829335473,160.40973322484396
806,334,567,56.82887801849973,219.82682215927386
807,567,509,77.52537724616194,438.96981494657484
808,572,571,675.4305520488734,37787.812548328766
809,573,572,107.24540058455187,739.014721887207
810,323,570,80.6165747526402,835.3019096562995
811,570,311,18.857578207918415,39.12518144874117
812,571,412,353.7563833130081,18690.72490208818
813,572,411,31.508715125450454,65.35310425906239
814,285,576,69.84565745609935,321.2117799411701
815,576,550,37.9134031217705,124.35176130179137
816,577,579,276.05335194538367,10933.565747525934
817,233,579,94.75337610198544,652.7975167096938
818,579,234,102.59267546025592,1519.0438255168917
